"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"37191002530",31,31,31,3,28,31,21,25,39,6,46,28,28,30,30,40,40,17,6,26,26,40,10,17,10,26,40,36,36,37,42,42,25,25,3,43,42,25,42,36,36,42,42,42,29,42,37,43,28,6,43,50,6,6,6,19,25,25,25,7,15,29,7,7,7,29,29,29,29,29,29,14,14,14,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,43,43,43,43
"37035000003",32,24,22,22,22,32,24,11,24,24,24,32,32,32,32,16,24,24,24,24,24,7,7,38,44,44,18,2,2,41,41,41,41,47,24,21,21,18,21,24,2,2,2,24,21,24,24,22,22,23,23,21,21,44,44,44,21,21,21,21,21,21,31,31,41,41,41,41,41,41,41,21,35,21,21,21,21,47,47,47,47,47,47,47,44,47,27,35,35,35,35,21,26,26,26,26,34,34,34,34,34
"37035000002",29,24,22,22,22,32,24,11,1,1,16,32,32,32,32,16,24,24,24,24,24,7,7,38,44,44,18,2,2,41,41,41,41,47,24,21,21,18,21,24,2,2,2,24,24,24,24,22,22,23,23,21,21,44,44,44,21,21,21,21,11,11,11,31,41,41,41,41,41,41,41,21,35,21,21,21,21,47,47,47,47,47,47,47,44,47,27,35,35,35,35,21,26,26,26,26,34,34,34,34,34
"37035000001",32,24,22,22,32,22,13,32,24,24,24,32,32,32,32,16,24,24,9,2,2,44,44,7,24,34,34,41,41,23,47,47,47,41,41,27,27,27,41,2,24,38,38,38,21,21,21,21,35,21,21,23,23,21,44,44,21,21,21,21,21,21,31,31,41,41,41,41,41,41,41,21,35,21,21,21,21,21,21,21,21,21,21,27,27,26,27,35,35,35,35,21,26,26,26,26,34,34,34,34,34
"3703300PELH",7,7,39,34,26,49,47,47,47,11,47,47,15,20,14,14,14,13,47,20,5,50,50,47,20,50,19,13,49,49,49,29,29,32,31,32,32,39,39,26,26,31,50,30,30,30,30,9,3,46,40,31,31,38,38,12,12,45,45,24,40,40,30,22,22,30,30,30,30,30,46,46,45,45,45,45,33,33,33,13,2,2,33,2,45,45,45,45,45,45,33,33,9,9,9,9,29,29,29,40,40
"3710900OB21",29,24,22,22,22,32,44,32,1,1,16,16,38,38,44,44,9,9,9,2,22,2,2,18,41,41,29,41,41,2,23,23,12,2,2,41,41,41,41,2,24,38,38,38,21,24,21,21,35,21,21,23,23,21,44,44,44,11,11,11,11,11,11,31,41,41,41,41,41,41,41,21,35,21,21,21,21,21,21,21,21,21,21,27,27,26,27,35,35,35,35,21,26,26,26,26,34,34,34,34,34
"3719500PRGA",40,28,45,45,45,45,39,39,48,48,48,48,17,50,50,17,17,6,17,31,6,6,6,6,6,10,40,28,28,36,36,25,25,25,3,43,42,25,42,36,36,42,42,42,29,42,42,42,42,42,43,50,6,6,6,19,25,25,25,7,15,29,7,7,7,29,29,29,29,29,29,14,14,14,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,43,43,43,43
"37035000009",32,24,22,22,32,22,13,32,24,24,24,32,32,32,47,16,24,24,9,2,2,44,44,18,41,41,29,41,41,23,47,47,47,41,41,41,41,41,41,2,24,38,38,38,21,21,21,21,35,21,21,23,23,21,44,44,21,21,21,21,21,21,31,31,41,41,41,41,41,41,41,21,35,21,21,21,21,21,21,21,21,21,21,27,27,26,27,35,35,35,35,21,26,26,26,26,34,34,34,34,34
"370210040.2",24,44,29,12,1,29,29,29,16,16,29,24,1,29,29,1,1,1,1,1,29,23,12,12,12,23,23,1,44,1,18,18,44,18,18,24,24,24,23,21,23,23,23,23,47,47,47,18,47,47,47,27,44,49,49,49,27,27,49,27,23,23,49,49,49,27,27,27,27,27,27,49,49,41,41,49,49,49,49,49,41,23,23,23,23,23,23,23,23,23,23,23,23,23,44,44,44,23,23,23,23
"3716300CLWE",31,37,27,40,37,37,37,37,28,8,46,10,31,8,6,3,3,46,46,36,46,10,48,40,28,36,36,40,3,42,37,6,6,42,42,42,43,3,3,3,28,48,48,46,42,5,37,43,28,6,42,42,14,14,14,14,14,7,15,15,7,7,10,19,29,14,10,4,42,4,5,4,50,15,15,15,5,24,24,5,5,5,5,5,5,50,50,50,50,50,50,50,4,4,4,4,4,4,4,4,4
"370310OTBEG",30,30,30,28,3,3,3,28,3,3,3,30,3,3,3,30,30,31,30,30,30,30,30,10,17,30,45,45,45,45,3,3,3,3,25,25,6,42,25,25,46,46,28,28,28,28,6,6,15,15,4,15,15,15,15,15,15,6,4,4,4,4,4,4,4,4,4,10,10,10,15,15,7,7,7,7,7,7,7,7,7,7,15,15,15,15,15,15,15,30,30,30,30,43,43,43,43,30,30,24,24
"37143WEST-H",3,3,3,31,30,30,45,45,45,30,30,3,3,3,28,28,30,31,30,37,37,17,17,30,17,45,17,42,46,46,45,19,39,45,19,19,19,19,19,19,19,19,19,19,19,19,19,19,50,50,50,45,45,45,50,36,36,36,36,50,25,25,50,50,6,6,24,24,15,15,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,10,10,10,10,10,10,10
"3705100G10C",4,4,4,4,4,48,4,31,10,31,4,6,6,36,21,21,21,3,3,3,3,28,40,48,27,27,27,27,14,48,14,48,14,43,48,14,40,40,40,40,40,40,40,40,6,37,5,5,5,14,29,37,37,39,28,28,28,3,3,10,10,14,14,14,14,50,50,50,50,50,50,50,19,3,4,4,4,4,4,19,4,4,4,4,4,5,40,40,40,40,40,5,40,40,40,40,5,5,5,5,5
"3705100G10B",4,4,4,4,4,48,4,31,10,31,4,6,6,36,21,21,21,3,3,3,3,28,40,48,27,27,27,27,14,48,14,48,14,43,48,14,10,10,14,40,40,40,40,40,6,37,5,5,5,29,29,37,37,39,28,28,28,3,3,10,10,14,14,14,14,50,19,19,19,50,50,50,19,3,4,4,4,4,4,19,4,4,4,4,4,5,40,40,40,40,40,5,40,40,40,40,5,5,5,5,5
"3713100GAPL",3,3,28,5,30,30,45,45,45,7,7,50,48,42,17,50,48,48,48,17,17,37,37,37,37,37,42,30,30,5,45,19,5,39,19,39,39,36,36,6,6,6,25,25,5,15,31,50,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"3705100G10A",4,4,4,4,4,48,4,31,10,31,4,6,6,36,21,21,21,3,3,3,3,28,40,48,27,27,27,27,14,48,14,48,14,43,48,14,10,10,14,40,40,40,40,40,6,37,5,5,5,7,29,37,37,39,7,7,28,3,3,10,10,14,14,14,14,50,19,19,19,50,50,50,19,3,4,4,4,4,4,19,4,4,4,4,4,5,40,40,40,40,40,5,40,40,40,40,5,5,5,5,5
"37065000401",40,28,3,30,31,28,28,8,8,28,28,17,17,50,50,17,17,6,17,31,31,37,37,37,37,17,30,17,25,25,28,28,19,39,39,6,39,36,36,6,6,6,25,25,5,15,31,50,45,45,45,6,50,25,25,25,19,19,19,19,50,50,25,25,25,25,25,6,24,24,24,29,29,48,48,48,48,48,48,48,48,48,43,43,43,43,43,43,43,43,7,7,7,7,7,1,22,13,13,13,13
"37185000014",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37185000013",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37183004-19",19,19,19,19,14,14,36,6,40,40,42,26,26,25,19,19,19,42,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,38,38,43,37,1,17,17,13,13,13,17,17,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"37185000012",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37183004-18",36,21,21,14,19,27,26,26,50,40,42,42,25,26,25,48,50,49,49,49,39,42,42,4,49,49,49,26,26,7,7,7,4,30,26,29,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,46,17,38,13,13,13,13,13,13,13,17,1,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"37185000011",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37183004-17",36,21,21,14,19,27,26,26,50,40,42,26,26,26,19,19,42,42,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,46,17,38,13,13,13,13,13,13,13,17,1,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"371570000SE",7,7,39,34,26,49,47,47,47,2,11,15,13,20,14,14,14,13,47,20,5,50,50,47,20,50,19,13,49,49,49,29,29,32,31,32,32,39,39,26,26,26,20,9,9,9,9,9,30,46,40,31,31,38,38,12,12,45,45,24,40,40,30,22,22,30,30,30,30,30,46,46,45,45,45,45,33,33,33,13,2,2,33,2,45,45,45,45,45,45,33,33,9,9,9,9,29,29,29,40,40
"37185000010",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"370830000SN",45,45,28,5,39,39,39,8,30,30,28,17,30,37,37,37,31,30,31,17,17,37,37,37,37,17,30,42,46,46,45,28,5,39,45,39,39,36,36,6,6,6,25,25,5,15,31,50,25,25,25,25,25,25,25,25,19,19,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"3714100RP20",27,27,25,37,8,10,31,21,21,17,10,10,31,8,6,3,3,46,46,36,46,10,48,40,40,28,36,40,3,42,37,37,10,10,37,3,3,43,43,37,43,37,6,43,43,6,37,43,28,6,42,42,14,14,14,14,5,5,5,6,6,6,6,42,42,10,10,4,42,4,5,4,50,15,15,15,5,24,24,5,5,5,5,5,5,50,50,50,50,50,50,50,4,4,4,4,4,4,4,4,4
"370210071.1",12,12,29,12,1,29,29,29,16,16,29,12,1,29,29,1,1,1,1,1,29,23,12,12,12,23,23,1,44,1,18,18,44,18,18,24,24,24,23,21,23,23,23,23,47,47,47,18,47,18,47,27,44,49,49,49,27,27,49,27,23,23,49,49,49,27,27,27,27,27,27,49,49,41,41,49,49,49,49,49,41,23,23,23,23,23,23,23,23,23,23,23,23,23,44,44,44,23,23,23,23
"37183004-21",36,21,21,14,19,27,26,26,50,40,42,26,26,25,19,19,42,42,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,46,17,38,13,13,13,13,13,13,13,17,1,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"3700700POLK",20,49,18,18,18,2,27,27,27,46,18,18,22,22,22,22,47,22,22,32,32,21,21,9,9,47,11,11,43,43,8,1,50,50,35,38,38,34,34,50,32,32,4,4,14,4,10,16,13,39,39,32,32,11,10,39,33,33,33,33,30,12,18,18,18,34,34,34,34,2,2,2,28,4,19,19,40,40,40,40,40,40,40,19,19,19,19,3,3,31,31,3,31,25,25,25,45,2,45,45,45
"3719700SKNB",44,32,44,44,32,22,13,24,15,15,32,11,5,5,5,23,2,2,44,7,7,44,38,24,7,22,2,47,20,20,20,9,9,9,1,1,1,1,1,22,38,24,21,21,38,26,22,24,2,2,38,9,9,9,21,21,9,9,9,9,22,31,21,21,21,11,11,11,11,11,11,34,34,22,36,36,36,16,16,16,16,16,9,9,9,9,9,39,39,39,27,27,35,35,35,34,36,36,36,36,35
"37183004-20",21,21,21,14,19,27,26,26,50,40,42,26,26,25,19,19,42,42,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,38,38,38,13,13,13,13,13,13,13,17,1,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"37051000G9A",4,17,27,48,4,48,4,31,10,31,6,6,6,36,21,21,21,3,3,3,3,28,40,48,27,27,27,27,14,48,14,14,14,43,48,14,10,10,14,40,40,40,31,37,6,37,5,5,5,29,29,37,37,39,28,28,7,14,14,14,3,14,14,14,14,50,19,19,19,50,50,50,19,3,4,4,4,4,4,19,4,4,4,4,4,5,40,40,40,40,40,5,40,40,40,40,5,5,5,5,5
"370870000LJ",1,1,1,1,1,1,12,12,12,12,12,29,29,1,12,12,12,12,12,29,12,1,1,1,18,23,23,1,44,44,44,44,18,44,44,44,44,44,44,18,44,44,44,44,44,44,44,44,44,44,44,44,47,47,47,47,47,47,47,49,49,49,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,49,49,49,49,49,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
"37185000004",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37185000003",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37183004-09",19,19,19,19,14,14,36,6,40,40,42,26,26,25,19,19,19,42,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,38,38,38,13,13,13,13,13,13,13,17,1,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"371010PR23B",28,40,40,6,21,21,10,25,39,49,49,39,39,39,40,6,6,40,26,6,40,48,3,15,14,3,3,3,37,40,48,14,48,42,6,28,28,28,28,28,48,36,7,7,48,7,48,48,7,5,7,43,43,43,43,43,43,43,29,29,29,15,43,43,43,43,43,43,43,43,13,13,13,29,14,38,38,38,38,38,38,38,38,38,38,38,1,1,1,1,1,1,1,1,1,48,48,48,48,48,48
"37185000002",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37183004-08",36,21,21,14,19,27,26,26,50,40,42,26,26,25,19,19,42,42,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,46,17,38,13,13,13,13,13,13,13,17,1,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"371010PR23A",28,40,40,6,21,21,48,48,25,49,49,39,39,39,40,6,6,40,26,6,40,48,3,15,14,3,3,3,37,37,42,42,42,6,6,28,28,28,28,28,48,36,7,7,48,7,48,48,7,5,7,43,43,43,43,43,43,43,29,29,29,15,43,43,43,43,43,43,43,43,13,13,13,29,14,38,38,38,38,38,38,38,38,38,38,38,1,1,1,1,1,1,1,1,1,48,48,48,48,48,48
"37185000001",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37183004-07",19,19,19,14,14,14,36,6,40,25,42,26,26,25,42,42,42,8,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,32,32,32,32,32,36,17,48,48,29,17,17,43,37,1,17,17,13,13,13,17,17,48,48,48,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"37183004-06",19,19,19,14,14,14,36,6,40,25,42,26,26,25,42,42,42,8,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,32,32,32,32,32,48,17,48,48,29,17,17,43,37,1,17,17,13,13,13,13,17,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"37083WEL1-2",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,37,37,37,45,37,42,17,25,25,28,28,5,39,45,39,39,36,36,6,6,6,25,25,5,15,31,50,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"371570000RC",7,7,39,34,26,49,47,47,47,2,11,15,13,20,14,14,14,13,47,20,5,50,50,47,20,50,32,13,49,49,49,29,29,32,31,32,32,39,39,26,26,26,20,9,9,9,9,9,30,46,40,31,31,38,38,12,12,45,45,24,40,40,30,22,22,30,30,30,30,30,46,46,45,45,45,45,33,33,33,13,2,2,33,2,45,45,45,45,45,45,33,33,9,9,9,9,29,29,29,40,40
"37185000009",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,17,25,25,28,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37185000008",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,17,25,25,28,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37185000007",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37183008-11",36,42,42,14,19,27,26,26,36,42,40,42,25,26,25,48,50,49,49,49,49,4,4,42,42,4,26,25,4,39,39,39,45,36,36,36,7,7,7,29,5,5,5,5,25,25,25,25,19,19,19,19,48,48,48,29,38,38,38,13,13,13,13,13,13,38,38,38,1,48,37,37,37,37,37,37,37,17,17,17,17,17,17,46,10,10,10,48,48,48,48,48,48,38,38,38,38,38,38,38,38
"37185000006",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"37183008-10",21,42,42,36,50,36,14,14,36,42,40,42,25,26,25,48,50,49,49,49,49,4,4,42,42,4,25,25,4,39,39,39,45,36,36,36,7,7,7,29,5,5,5,5,25,25,25,25,19,19,19,19,48,48,48,29,38,38,38,13,13,13,13,13,38,38,38,38,1,13,6,38,38,38,38,1,1,1,43,43,10,10,10,46,10,10,10,48,48,48,48,48,48,38,38,38,38,38,38,38,38
"37185000005",45,45,28,5,39,39,30,30,30,7,7,50,48,42,17,50,48,48,48,17,17,31,26,25,45,37,42,30,30,5,45,19,5,39,45,39,39,36,36,6,6,29,29,5,46,46,46,46,25,25,25,25,25,50,45,50,50,50,50,36,36,36,24,24,24,24,6,25,25,25,25,30,30,10,10,10,10,13,6,6,6,6,6,6,6,6,6,22,22,22,22,22,22,10,15,15,15,15,15,1,1
"3710900DW28",32,24,22,22,22,32,44,32,1,1,16,16,38,38,44,44,9,9,9,2,22,2,2,18,41,41,29,41,41,2,23,23,12,2,2,41,41,41,41,2,24,38,38,38,21,24,21,21,35,21,21,23,23,21,44,44,44,11,11,11,11,11,11,31,41,41,41,41,41,41,41,21,35,21,21,21,21,21,21,21,21,21,21,27,27,26,27,35,35,35,35,21,26,26,26,26,34,34,34,34,34
"370890000MG",11,11,12,1,12,29,1,1,32,32,13,12,16,12,1,5,5,16,16,12,1,12,23,23,18,18,44,18,23,18,2,12,23,27,27,47,23,23,47,47,47,47,47,47,23,18,18,47,47,47,27,47,27,27,27,27,49,49,27,47,47,27,27,27,27,49,49,49,49,49,49,27,41,49,49,41,41,41,41,41,23,41,41,41,41,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"37183004-16",19,19,19,14,14,14,36,6,40,25,42,26,26,25,42,42,42,8,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,32,32,32,32,32,48,17,48,48,29,17,17,43,37,1,17,17,13,13,13,17,17,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"37183004-15",19,19,19,19,14,14,36,6,40,40,42,26,26,25,19,19,19,42,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,38,38,43,37,1,17,17,13,13,13,17,1,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"37183004-14",21,21,21,14,14,14,36,6,40,40,42,26,26,25,42,42,19,8,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,32,32,32,32,32,48,17,48,48,29,17,17,43,37,1,17,17,13,13,13,17,17,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"37183004-13",19,19,19,19,14,14,36,6,40,40,42,26,26,25,19,19,19,42,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,38,38,38,13,13,13,13,13,13,13,17,1,48,48,37,1,1,6,6,17,17,17,17,17,17,17,17,10,46,46,46,17,19,37,37,37,37,48,13,13,7,7,7,7,37
"37183004-12",21,21,21,14,14,14,36,6,40,25,42,26,26,25,42,42,42,8,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,32,32,32,32,32,36,17,48,48,29,17,17,43,37,1,17,17,13,13,13,13,1,48,48,48,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
"37051000G8D",4,4,4,4,4,4,4,31,10,31,4,6,6,36,21,21,21,3,3,3,3,28,40,48,27,27,27,27,14,48,14,48,14,43,48,14,10,10,14,40,40,40,31,40,6,37,5,5,5,29,29,37,37,39,28,28,7,14,14,14,3,14,14,14,14,50,19,19,19,50,50,50,19,3,4,4,4,4,4,19,4,4,4,4,4,5,40,40,40,40,40,5,40,40,40,40,5,5,5,5,5
"37183004-11",21,21,21,14,19,27,26,26,50,40,42,26,26,25,19,19,42,42,8,39,39,42,42,4,49,49,49,26,26,7,7,7,4,30,5,5,30,31,31,39,39,45,39,39,39,39,45,45,46,13,13,13,13,13,13,13,46,17,38,13,13,13,13,13,13,13,17,1,48,48,37,37,37,37,37,37,37,17,17,17,17,17,17,10,46,46,46,17,13,13,13,38,38,48,13,13,7,7,7,7,37
