"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"37057000020",40,40,10,10,20,20,20,20,6,6,13,23,49,38,38,38,48,49,21,30,21,21,15,15,15,15,15,23,23,7,40,40,23,23,23,23,23,23,21,21,40,40,25,24,24,35,6,24,24,24,6,6,34,34,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"37129000H08",33,33,28,28,28,28,17,17,17,15,28,15,15,15,28,12,16,16,16,16,28,28,28,28,16,16,16,13,13,13,14,29,5,14,50,50,50,50,50,50,13,13,13,13,29,50,50,50,50,50,43,50,50,50,50,33,44,44,44,44,33,33,33,41,33,43,43,43,43,16,16,33,16,30,30,30,25,25,25,25,16,16,16,16,16,16,16,16,16,16,16,25,25,25,16,16,33,25,25,25,25
"370890000BC",11,11,11,29,29,29,8,8,8,8,10,10,10,25,1,1,36,3,10,8,8,3,48,3,48,36,36,48,48,48,39,39,39,36,36,36,36,36,39,39,11,11,38,11,3,3,3,3,36,36,36,38,38,38,32,32,32,32,32,3,3,3,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,36,36,11,11,11,11,11,11,11,11,32,32,32,32,32,32,32,32,32,32,32
"37129000H06",28,28,28,28,28,28,17,17,17,15,28,15,15,15,28,12,16,16,16,16,28,28,28,28,16,16,16,13,13,13,13,13,50,50,50,50,50,50,50,50,13,29,50,50,50,50,50,50,50,50,43,50,50,33,33,33,44,44,44,41,41,41,33,33,33,43,43,43,43,44,44,16,33,50,50,50,50,25,25,25,16,16,16,16,16,16,16,16,16,16,16,25,25,25,16,16,33,25,25,25,25
"371750000WC",8,11,11,29,29,29,8,8,8,8,10,10,10,25,1,1,36,3,10,8,8,3,48,3,48,36,36,48,48,36,39,39,39,36,36,36,48,11,39,39,36,11,38,3,36,3,11,39,3,3,3,38,38,38,32,32,32,32,32,3,3,3,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,36,36,11,11,11,11,11,11,11,11,32,32,32,32,32,32,32,32,32,32,32
"37129000H05",33,33,28,28,28,28,17,17,17,15,28,15,15,15,28,12,16,16,16,16,28,28,28,28,16,16,16,13,13,13,13,13,50,50,50,50,50,50,50,50,13,29,50,50,50,50,50,50,50,50,43,50,50,33,33,33,44,44,44,41,41,41,33,41,33,43,43,43,43,44,44,16,33,50,50,50,50,25,25,25,16,16,16,16,16,16,16,16,16,16,16,25,25,25,16,16,33,25,25,25,25
"371350000TH",47,48,44,16,42,42,26,27,43,23,9,9,44,47,47,44,44,44,24,41,41,41,24,6,6,41,27,27,42,26,45,45,46,46,33,33,33,33,33,33,33,33,4,4,47,5,5,5,5,22,22,22,22,12,22,22,22,22,22,22,22,22,22,22,22,42,22,22,45,45,45,45,2,5,5,5,5,5,5,5,5,5,5,5,46,46,46,46,46,46,47,47,47,47,47,47,14,14,14,48,12
"37129000H04",33,33,28,28,28,28,17,17,17,15,28,15,15,15,28,12,16,16,16,16,28,28,28,28,16,16,16,13,13,13,13,13,50,50,50,50,50,50,50,50,13,29,50,50,50,50,50,50,50,50,43,50,50,33,33,33,44,44,44,41,41,41,33,41,33,43,43,43,43,44,44,16,16,50,50,50,50,25,25,25,16,16,16,16,16,16,16,16,16,16,16,25,25,25,16,16,33,25,25,25,25
"37129000H03",33,33,28,28,28,28,17,17,28,15,28,15,15,15,28,12,16,16,16,16,28,28,28,28,16,16,16,13,13,13,13,13,50,50,50,50,50,50,50,50,13,29,50,50,50,50,50,50,50,50,43,50,50,33,33,33,44,44,44,41,41,41,33,41,33,43,43,43,43,44,44,16,16,50,50,50,50,25,25,25,16,16,16,16,16,16,16,16,16,16,16,25,25,25,16,16,33,25,25,25,25
"37057000028",40,40,10,10,20,20,20,20,6,6,13,23,49,38,38,38,48,49,21,30,21,21,15,15,15,15,15,23,23,7,40,40,23,23,23,23,23,23,21,34,40,40,25,24,24,35,6,24,24,24,6,6,34,34,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"3709300006B",34,34,34,17,17,46,15,15,15,16,46,16,16,16,16,30,30,27,38,27,27,29,13,14,33,17,17,5,43,14,5,32,32,32,32,32,18,13,13,1,23,23,9,2,2,2,2,13,13,25,25,25,44,44,13,13,13,13,13,13,13,13,13,25,13,13,25,25,25,25,50,50,50,13,13,13,13,28,13,28,28,28,28,28,28,28,28,19,28,28,28,28,28,28,28,28,28,28,28,28,19
"37057000026",40,40,10,10,20,20,20,20,6,40,13,23,49,38,38,38,48,49,21,30,21,21,15,15,15,15,15,23,23,7,40,40,23,23,23,23,23,23,21,34,40,40,25,24,24,35,6,24,24,24,6,6,34,34,34,24,24,24,24,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"370890000BK",8,11,11,29,29,29,8,8,8,8,10,10,10,25,1,1,36,3,10,8,8,3,48,3,48,36,36,48,48,36,39,39,39,36,36,36,48,11,39,39,36,11,38,3,36,3,11,39,3,3,3,38,38,38,32,32,32,32,32,3,3,3,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,36,36,11,11,11,11,11,11,11,11,32,32,32,32,32,32,32,32,32,32,32
"37057000024",40,40,10,10,20,20,20,20,6,6,13,23,49,38,38,38,48,49,21,30,21,21,15,15,15,15,15,23,23,7,40,40,23,23,23,23,23,23,21,34,40,40,25,24,24,35,6,24,24,24,6,6,34,34,34,24,24,24,24,27,27,27,27,27,40,40,40,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"37159000041",39,39,39,39,40,31,39,25,11,11,11,34,34,34,29,49,49,48,48,19,38,15,21,25,25,19,1,1,1,40,1,1,40,17,1,23,23,23,21,34,40,34,34,9,6,7,7,7,35,35,35,34,20,34,15,15,40,40,40,40,27,27,27,27,27,27,8,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"3705500AVON",5,18,23,46,22,12,12,24,41,35,35,35,35,35,35,45,43,12,12,17,46,46,46,46,46,18,18,18,18,18,18,18,30,26,26,22,14,14,14,26,43,27,30,27,27,12,12,45,12,30,49,49,41,41,41,41,19,47,18,18,18,18,49,49,49,18,18,18,21,21,21,21,21,18,18,18,18,18,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
"3710100PR14",46,9,9,9,9,9,7,7,7,7,7,50,50,18,18,18,18,7,7,7,7,35,35,35,44,35,35,44,32,16,44,44,16,29,29,29,29,43,29,29,27,9,22,16,42,22,42,16,16,12,16,19,19,19,43,43,45,45,45,43,43,43,43,43,43,41,28,16,16,33,43,43,43,43,44,44,44,50,50,30,10,10,4,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10
"3710100PR13",46,9,9,9,9,9,7,7,7,7,7,50,50,18,18,18,18,7,7,7,7,35,35,35,44,35,35,44,32,16,44,44,16,29,29,29,29,43,29,29,27,9,22,16,42,22,42,16,16,12,16,19,19,19,43,43,45,45,45,43,43,43,43,43,43,41,28,16,16,33,43,43,43,43,44,44,44,50,50,30,10,10,4,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10
"37159000040",39,39,39,39,40,31,39,25,11,11,11,34,34,34,29,49,49,48,48,19,38,15,21,25,25,19,1,1,1,40,1,1,40,17,1,23,23,23,21,34,40,40,34,24,24,35,7,7,35,35,35,34,20,34,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"3703100NPT2",23,23,18,18,18,18,33,22,22,22,17,17,12,12,43,43,43,22,22,22,46,45,46,18,46,18,18,18,18,18,18,18,18,26,26,26,26,26,26,28,45,45,27,45,45,45,30,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"3703100NPT1",23,23,18,18,18,18,33,22,22,22,17,17,12,12,43,43,43,22,22,22,46,46,46,18,46,18,18,18,18,18,18,18,18,26,26,26,26,26,26,28,45,45,27,45,45,45,30,28,30,45,45,45,41,41,41,19,41,30,47,47,30,30,30,21,21,21,30,30,30,30,30,29,29,29,4,4,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,30,30,30,30,49,49,49,49,49,44
"3718100MIDD",9,5,24,24,23,23,23,12,12,24,24,18,24,45,45,35,41,46,43,43,35,18,12,12,45,32,46,46,4,42,42,42,26,30,30,12,12,9,9,9,22,14,14,47,12,27,27,49,49,27,28,30,30,30,30,47,47,10,10,10,21,21,18,18,18,49,49,49,10,10,2,10,4,21,21,46,46,46,46,46,2,2,2,2,2,2,2,2,2,2,49,49,43,43,43,48,43,43,21,46,46
"3713300SW19",35,27,18,18,18,18,33,22,22,22,17,17,17,17,17,16,12,22,22,22,22,27,43,43,43,43,43,43,22,22,22,22,22,26,26,26,26,26,26,28,28,28,28,28,28,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,16,16,16,16,10,10,44,44,44,44,44,44,43,4,4,4,4,33,33,44,44,44,44,44,44,44,44,33
"3710100PR19",46,9,9,9,9,9,7,7,7,7,7,50,50,18,18,18,18,7,7,7,7,35,35,35,44,35,35,44,32,16,44,44,16,29,29,29,29,43,29,29,27,9,22,16,42,22,42,16,16,12,30,41,47,47,47,45,45,45,45,43,43,43,43,43,43,41,28,16,16,33,43,43,43,43,44,44,44,50,50,30,10,10,4,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10
"37051000G1B",45,27,13,22,46,33,18,16,16,50,33,33,27,33,33,33,33,38,27,27,27,14,14,33,13,14,14,14,5,32,32,5,27,27,16,16,32,44,18,18,18,18,18,42,16,25,25,25,25,2,2,2,25,25,14,14,14,14,25,25,25,25,25,13,25,50,50,50,50,50,41,41,41,25,25,25,30,30,30,50,50,50,50,14,50,41,41,41,41,21,4,4,4,4,4,4,4,4,4,4,4
"37159000045",39,39,39,39,40,31,39,25,11,11,11,34,34,34,29,49,49,48,48,19,38,15,21,19,25,19,1,1,1,40,1,1,40,17,1,23,23,23,21,34,40,40,34,34,6,35,7,7,35,35,35,34,20,34,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"37051000G1A",13,13,15,13,13,13,13,16,16,50,33,33,27,33,27,27,27,13,13,33,33,33,33,33,13,14,14,14,5,43,43,43,27,27,16,16,32,44,18,18,18,18,18,42,16,25,25,25,25,2,2,2,25,25,14,14,35,25,25,25,25,25,25,13,25,50,50,50,50,50,41,41,41,19,19,19,19,30,30,50,50,50,50,14,50,41,41,41,41,21,4,4,4,4,4,4,4,4,4,4,4
"37159000044",38,10,40,40,31,32,25,39,30,30,30,11,38,49,30,29,29,29,29,29,19,25,25,25,19,19,1,40,40,1,1,1,1,17,17,25,20,1,20,34,32,34,34,9,34,7,7,7,35,35,35,34,20,7,15,15,40,40,27,27,40,40,37,40,27,27,8,8,8,37,40,20,42,42,42,20,6,6,6,3,3,3,3,3,3,3,3,15,3,3,3,39,39,39,39,20,20,20,20,20,20
"37057000010",40,40,10,10,20,20,20,20,6,6,13,23,49,38,38,38,48,49,21,30,21,21,15,15,15,15,15,23,23,7,40,40,23,23,23,23,23,23,21,34,40,40,25,24,24,35,6,24,24,24,6,6,34,34,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"37159000042",39,39,39,39,40,31,39,25,11,11,11,34,34,34,29,49,49,48,48,19,38,15,21,25,25,19,1,1,1,40,1,1,40,17,1,23,23,23,21,34,40,34,34,9,34,7,7,7,35,35,35,34,20,34,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"370890000EF",8,11,11,29,29,29,8,8,8,8,10,10,10,25,1,1,36,3,10,8,8,3,48,3,48,36,36,3,3,25,25,25,3,3,3,3,38,48,37,37,37,37,39,3,36,11,11,39,36,36,3,38,38,38,32,32,32,32,32,3,3,3,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,36,36,11,11,11,11,11,11,11,11,32,32,32,32,32,32,32,32,32,32,32
"37147001001",7,7,7,35,35,35,22,35,24,41,41,22,12,41,41,41,35,35,45,45,45,17,22,22,22,30,29,29,28,28,28,35,28,28,28,28,26,28,28,43,26,43,45,30,30,30,45,12,45,49,47,47,33,45,45,19,30,30,30,30,47,47,21,30,30,30,21,21,49,49,49,49,10,4,4,4,43,43,18,4,4,18,18,18,18,18,18,18,18,18,18,18,49,49,49,30,30,30,30,30,16
"3716300MING",45,35,35,7,7,9,7,50,33,33,22,43,28,50,15,17,17,17,17,12,43,22,17,27,17,28,28,22,16,5,14,29,29,16,27,27,32,44,27,27,29,13,13,13,29,28,29,30,28,28,50,43,43,50,50,50,49,49,41,44,33,33,41,33,41,33,33,33,44,16,16,33,16,30,30,30,25,16,44,10,30,30,30,4,4,4,10,33,33,33,21,21,33,33,33,33,18,18,33,33,49
"370890000ED",11,11,11,29,29,29,8,8,8,8,10,10,10,25,1,1,36,3,10,8,8,3,48,3,48,36,36,3,3,25,25,25,3,3,3,3,38,48,37,37,37,37,39,38,11,3,3,3,36,36,36,38,38,38,32,32,32,32,32,3,3,3,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,36,36,11,11,11,11,11,11,11,11,32,32,32,32,32,32,32,32,32,32,32
"371330NE22B",23,23,18,22,46,33,33,22,22,22,50,12,22,17,17,16,12,22,22,15,15,27,43,43,43,43,43,43,22,22,22,22,22,18,18,18,45,45,45,45,28,28,28,28,28,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,16,16,16,16,10,10,44,44,44,44,44,44,43,4,4,4,4,33,33,44,44,44,44,44,44,44,44,33
"37057000018",40,40,10,10,20,20,20,20,6,6,13,23,49,38,38,38,48,49,21,30,21,21,15,15,15,15,15,23,23,7,40,40,23,23,23,23,23,23,21,21,40,40,25,24,24,35,6,24,24,24,6,6,34,34,15,15,40,40,27,27,27,27,27,27,40,40,40,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"371330NE22A",35,27,18,22,46,33,33,22,22,22,50,12,22,17,17,16,12,22,22,22,22,27,43,43,43,43,43,43,22,22,22,22,22,18,18,18,45,45,45,45,28,28,28,28,28,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,16,16,16,16,10,10,44,44,44,44,44,44,43,4,4,4,4,33,33,44,44,44,44,44,44,44,44,33
"3715700LK-2",24,43,26,42,5,5,5,5,23,26,26,47,9,9,6,6,7,41,41,32,32,6,9,24,12,24,47,47,26,4,4,4,4,4,47,9,9,12,7,46,12,12,12,12,49,4,49,26,47,47,27,1,1,1,1,1,1,21,21,21,10,1,10,10,45,45,45,42,2,2,10,2,45,45,45,2,2,2,2,2,46,46,46,46,5,7,7,7,48,48,48,45,45,45,48,43,48,48,48,14,14
"37057000016",40,40,10,10,20,20,20,20,6,40,13,23,49,38,38,38,48,49,21,30,21,21,15,15,15,15,15,23,23,24,24,24,23,23,23,23,23,23,21,21,40,40,25,24,24,35,6,24,24,24,6,6,34,34,34,24,24,24,24,24,24,24,2,2,2,2,46,15,15,15,15,17,17,17,17,17,7,7,14,14,14,14,8,8,8,17,17,8,27,27,50,50,50,50,50,8,8,17,50,50,50
"37057000014",40,40,10,10,20,20,20,20,6,6,13,23,49,38,38,38,48,49,21,30,21,21,15,15,15,15,15,23,23,7,40,40,23,23,23,23,23,23,21,21,40,40,25,24,24,35,6,24,24,24,6,6,34,34,15,15,40,40,27,27,27,27,27,27,40,40,40,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"37057000012",40,40,10,10,20,20,20,20,6,6,13,23,49,38,38,38,48,49,21,30,21,21,15,15,15,15,15,23,23,7,40,40,23,23,23,23,23,23,21,21,40,40,25,24,24,35,6,24,24,24,6,6,34,34,15,15,40,40,27,27,27,27,27,27,40,40,40,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"3710100PR04",46,9,9,9,9,9,7,7,7,7,7,50,50,18,18,18,18,7,7,7,7,35,35,35,44,35,35,44,32,16,44,44,16,29,29,29,29,43,29,29,27,9,22,16,42,22,42,16,16,12,16,19,19,19,43,43,45,45,45,43,43,43,43,43,43,41,28,16,16,33,43,43,43,43,44,44,44,50,50,30,10,10,4,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10
"37159000030",38,10,40,39,40,31,39,39,30,30,34,11,38,49,30,29,29,29,29,19,38,25,25,19,19,37,25,1,1,1,1,1,40,17,1,6,20,1,20,34,32,34,34,9,34,7,7,7,35,35,35,34,20,7,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"3704300HAYC",1,1,8,8,1,1,1,1,1,1,1,1,1,10,10,10,10,10,3,3,3,48,3,48,3,3,3,36,39,39,36,36,36,39,39,39,39,39,36,36,39,36,36,36,38,38,38,38,38,38,38,3,3,3,3,3,3,3,3,36,36,36,36,36,36,36,36,36,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1,1,1,1,1,1,1,1,1,1,1
"37067000306",20,14,14,14,14,47,47,47,47,47,47,26,26,26,26,26,26,20,49,23,23,23,30,30,24,26,26,15,15,15,15,15,7,8,41,24,24,24,41,41,49,25,40,40,37,37,37,37,37,37,46,46,46,24,27,27,10,1,1,8,8,46,46,46,46,20,20,34,34,42,42,42,8,8,40,40,40,40,40,40,40,40,40,48,48,48,48,48,7,8,8,8,3,40,40,40,7,40,40,40,40
"37067000305",26,42,42,48,10,14,48,48,20,47,47,26,20,20,8,20,47,20,49,23,23,23,23,30,12,47,12,15,47,8,15,7,7,8,47,9,9,12,7,41,49,46,46,46,21,37,37,37,37,37,46,46,46,24,27,27,10,1,1,8,8,46,46,46,46,46,34,34,42,42,42,42,27,34,40,40,40,40,40,40,40,40,40,48,48,48,48,48,7,7,7,7,7,7,7,7,40,40,40,40,40
"37067000304",26,25,14,14,14,14,48,48,20,47,47,26,26,26,26,26,47,20,49,23,23,23,30,30,24,26,26,15,47,8,15,7,7,8,41,24,24,24,23,41,49,25,40,40,37,37,37,37,37,37,46,46,46,24,27,27,10,1,1,8,8,46,46,46,46,20,20,34,42,42,42,42,8,8,40,40,40,40,40,40,40,40,40,48,48,48,48,48,7,8,8,8,3,40,40,40,7,40,40,40,40
"370890000EV",8,11,11,29,29,29,8,8,8,8,10,10,10,25,1,1,36,3,10,8,8,3,48,3,48,36,36,48,48,36,39,39,39,36,36,39,48,11,39,39,36,11,38,3,36,3,11,39,3,3,3,38,38,38,32,32,32,32,32,3,3,3,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,36,36,11,11,11,11,11,11,11,11,32,32,32,32,32,32,32,32,32,32,32
"37067000303",25,25,14,14,14,14,48,48,47,47,47,26,26,26,26,26,26,26,49,23,23,23,30,23,24,26,26,15,47,8,7,7,7,8,41,24,24,24,23,7,7,25,40,40,21,37,37,37,37,37,46,46,37,37,27,27,10,1,1,8,8,46,46,46,46,20,20,34,34,42,42,42,8,8,40,40,40,40,40,40,40,40,40,48,48,48,48,48,7,8,8,8,3,40,40,40,7,40,40,40,40
"37093000065",34,34,34,17,17,46,15,15,15,16,46,16,16,16,16,30,30,27,38,14,14,29,13,14,33,17,17,5,43,14,5,32,32,32,32,32,18,13,13,1,23,23,9,2,2,2,2,13,13,25,25,25,44,44,13,13,13,13,13,13,13,13,13,25,13,13,25,25,25,25,50,50,50,13,13,13,13,28,13,28,28,28,28,28,28,28,28,19,28,28,28,28,28,28,28,28,28,28,28,28,19
"37067000302",25,25,14,14,14,47,47,47,47,47,47,26,26,26,26,26,26,26,26,23,23,23,30,30,24,26,26,15,15,15,7,15,7,8,41,24,24,24,41,7,7,25,40,40,37,37,37,37,37,37,46,46,37,37,27,27,10,1,1,8,8,46,46,46,46,20,20,34,34,42,42,42,8,8,40,40,40,40,40,40,40,40,40,48,48,48,48,48,7,8,8,8,3,40,40,40,7,40,40,40,40
"37093000064",34,34,34,17,15,15,15,15,15,16,46,16,16,16,16,30,30,27,38,14,14,29,13,14,33,17,17,5,43,14,5,32,32,32,32,32,18,13,13,1,23,23,9,2,2,2,2,13,13,25,25,25,44,44,13,13,13,13,13,13,13,13,13,25,13,13,25,25,25,25,50,50,50,13,13,13,13,28,13,28,28,28,28,28,28,28,28,19,28,28,28,28,28,28,28,28,28,28,28,28,19
"37067000301",25,25,14,14,14,47,47,47,47,47,47,26,26,26,26,26,26,26,26,23,23,23,30,23,24,26,26,15,47,8,15,15,7,8,41,24,24,24,41,7,7,25,40,40,37,37,37,37,37,37,46,46,37,37,27,27,10,1,1,8,8,46,46,46,46,20,20,34,34,42,42,42,8,8,40,40,40,39,20,39,39,39,40,48,48,48,48,48,7,8,8,8,3,40,40,40,7,40,40,40,40
"370890000ES",8,11,11,29,29,29,8,8,8,8,10,10,10,25,1,1,36,3,10,8,8,3,48,3,48,36,36,48,48,36,39,39,39,36,36,36,48,11,39,39,36,11,38,3,36,3,11,39,3,3,3,38,38,38,32,32,32,32,32,3,3,3,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,36,36,11,11,11,11,11,11,11,11,32,32,32,32,32,32,32,32,32,32,32
"37093000063",34,34,34,17,17,46,15,15,15,16,46,16,16,16,16,30,30,27,38,27,27,29,13,14,33,17,17,5,43,14,5,32,32,32,32,32,18,13,13,1,23,23,9,2,2,2,2,13,13,25,25,25,44,44,13,13,13,13,13,13,13,13,13,25,13,13,25,25,25,25,50,50,50,13,13,13,13,28,13,28,28,28,28,28,28,28,28,19,28,28,28,28,28,28,28,28,28,28,28,28,19
"37093000062",34,34,34,17,17,46,15,15,15,16,46,16,16,16,16,30,30,27,38,14,14,29,13,14,33,17,17,5,43,14,5,32,32,32,32,32,18,13,13,1,23,23,9,2,2,2,2,13,13,25,25,25,44,44,13,13,13,13,13,13,13,13,13,25,13,13,25,25,25,25,50,50,50,13,13,13,13,28,13,28,28,28,28,28,28,28,28,19,28,28,28,28,28,28,28,28,28,28,28,28,19
"37159000038",38,10,40,39,40,31,39,39,30,30,34,11,34,34,29,49,49,48,48,19,38,15,21,19,25,19,1,1,1,40,1,1,40,17,1,23,23,23,21,34,40,40,34,24,24,35,6,24,24,24,6,6,20,34,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"37093000061",34,34,34,17,17,46,15,15,15,16,46,16,16,16,16,30,30,27,27,27,27,29,13,14,33,17,17,5,43,14,5,32,32,32,32,32,18,13,13,1,23,23,9,2,2,2,2,13,13,25,25,25,44,44,13,13,13,13,13,13,13,13,13,25,13,13,25,25,25,25,50,50,50,13,13,13,13,28,13,28,28,28,28,28,28,28,28,19,28,28,28,28,28,28,28,28,28,28,28,28,19
"3710100PR09",46,9,9,9,9,9,7,7,7,7,7,50,50,18,18,18,18,7,7,7,7,35,35,35,44,35,35,44,32,16,44,44,16,29,29,29,29,43,29,29,27,9,22,16,42,22,42,16,16,12,16,19,19,19,43,43,45,45,45,43,43,43,43,43,43,41,28,16,16,33,43,43,43,43,44,44,44,50,50,30,10,10,4,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10
"37159000036",39,10,40,39,40,31,39,39,30,30,34,11,34,34,29,29,29,29,29,19,38,15,21,19,25,37,25,1,1,1,1,1,40,17,1,6,20,1,20,34,32,34,34,9,34,7,7,7,35,35,35,34,20,7,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"3710100PR08",46,9,9,9,9,9,7,7,7,7,7,50,50,18,18,18,18,7,7,7,7,35,35,35,44,35,35,44,32,16,44,44,16,29,29,29,29,43,29,29,27,9,22,16,42,22,42,16,16,12,16,19,19,19,43,43,45,45,45,43,43,43,43,43,43,41,28,16,16,33,43,43,43,43,44,44,44,50,50,30,10,10,4,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10
"37159000035",39,39,39,39,40,31,39,25,11,11,11,34,34,34,29,49,49,48,48,19,38,15,21,25,25,19,1,1,1,40,1,1,40,17,1,6,25,21,24,34,40,34,34,9,34,7,7,7,35,35,35,34,20,34,15,15,40,40,27,27,27,27,27,27,40,40,46,27,27,27,27,40,40,20,8,7,17,17,17,17,17,17,17,39,39,39,3,15,15,15,15,15,15,15,15,15,15,50,17,15,15
"3710100PR07",46,9,9,9,9,9,7,7,7,7,7,50,50,18,18,18,18,7,7,7,7,35,35,35,44,35,35,44,32,16,44,44,16,29,29,29,29,43,29,29,27,9,22,16,42,22,42,16,16,12,16,19,19,19,43,43,45,45,45,43,43,43,43,43,43,41,28,16,16,33,43,43,43,43,44,44,44,50,50,30,10,10,4,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10
